번호,상호,도로명주소,지번주소,좌표
1601,GS25 동래대산점,부산 동래구 명륜로 65 ,부산 동래구 수안동 4-17,"129.0841569,35.1999503"
1602,오렌지데이 개금점,부산 부산진구 복지로 77 ,부산 부산진구 개금동 633-198,"129.0199688,35.1463626"
1603,로또. 토토 마스타(화명),부산 북구 학사로 5 ,부산 북구 화명동 2315-1,"129.0084431,35.2238128"
1604,복권나라,부산 동래구 반송로 347,부산 동래구 명장2동 489-38번지,"129.1044477,35.2101856"
1605,야구장로또,부산 동래구 사직북로 12,부산 동래구 사직동 93-37,"129.0608455,35.1969508"
1606,연동복권,부산 연제구 법원로 1,부산 연제구 거제동 1167-9,"129.0720284,35.1898979"
1607,국세청앞센타,부산 동구 조방로 43,부산 동구 범일동 830-39,"129.0603813,35.1403119"
1608,행운나눔로또,부산 중구 구덕로34번길 4,부산 중구 남포동2가 25-10번지,"129.0322801,35.0982936"
1609,공중센타,부산 동구 중앙대로251번길 8-1 ,부산 동구 초량동 170-4,"129.0412082,35.1196637"
1610,당리푸르지오 로또판매,부산 사하구 승학로71번길 13 ,부산 사하구 당리동 76-1,"128.9762682,35.1051460"
1611,로또온천장점,부산 동래구 중앙대로 1520,부산 동래구 온천동 1750-1,"129.0863976,35.2202759"
1612,복권1번,부산 부산진구 서면로 56 ,부산 부산진구 부전동 256-6,"129.0581477,35.1556682"
1613,황금돼지로또판매점,부산 사하구 낙동대로 395,부산 사하구 당리동 325-30번지,"128.9747192,35.1029133"
1614,청솔서점,부산 사하구 하신번영로 195,부산 사하구 신평동 589-5번지,"128.9589508,35.0988249"
1615,좋은계란할인점(태산명당복권방),부산 수영구 과정로 58,부산 수영구 망미동 412-12,"129.1075643,35.1764703"
1616,하프타임 과정로,부산 수영구 과정로 42,부산 수영구 망미동 413-13번지,"129.1077320,35.1751617"
1617,장산복권방,부산 해운대구 해운대로81번길 8 ,부산 해운대구 재송동 1052-1,"129.1209112,35.1901174"
1618,영재서적해강점,부산 해운대구 해운대로 428,부산 해운대구 우동 1008-5번지,"129.1402172,35.1659184"
1619,대박복권방,부산 해운대구 재반로 243-1,부산 해운대구 반여동 1609-23번지,"129.1311224,35.1990168"
1620,대박복권방,부산 해운대구 재반로 209-1,부산 해운대구 반여2동 1291-816번지,"129.1306223,35.1960250"
1621,동일통신,부산 해운대구 선수촌로 16,부산 해운대구 반여1동 1361-2번지,"129.1185714,35.1954574"
1622,세원로또복권방,부산 수영구 수영로725번길 53 수영 엔스타Ⅱ,부산 수영구 수영동 445-3,"129.1160367,35.1683176"
1623,M.C,부산 수영구 광남로 218 ,부산 수영구 민락동 163-5,"129.1227614,35.1587105"
1624,행운로또,부산 동래구 충렬대로428번길 30 보해이브,부산 동래구 안락동 603-12,"129.1042150,35.1951848"
1625,터서점,부산 동래구 아시아드대로 227,부산 동래구 온천3동 1249-14번지,"129.0668718,35.2043805"
1626,글샘서점,부산 동래구 충렬대로428번길 69-1,부산 동래구 안락동 245-31,"129.1038029,35.1934073"
1627,싱글벙글 6/45,부산 연제구 중앙대로 1041 ,부산 연제구 연산동 1330-10,"129.0777939,35.1815622"
1628,영남건재상사,부산 연제구 과정로 200-1 ,부산 연제구 연산동 401-25,"129.1053686,35.1880244"
1629,대영당안경원,부산 동래구 충렬대로237번길 9,부산 동래구 수안동 232번지,"129.0851538,35.2019275"
1630,GS25양정동호점,부산 부산진구 연수로 54,부산 부산진구 양정2동 116-3번지,"129.0769525,35.1749516"
1631,사이버정보통신,부산 부산진구 동평로 411,부산 부산진구 양정동 406-4,"129.0699748,35.1736856"
1632,수제현미누룽지(금정점),부산 금정구 금강로 691 ,부산 금정구 남산동 332-4,"129.0888544,35.2692197"
1633,한아름복권방,부산 금정구 서동로175번길 25-4,부산 금정구 서동 122-5,"129.1071254,35.2153104"
1634,민사로또판매점,부산 금정구 중앙대로1929번길 20,부산 금정구 구서동 167-96,"129.0902796,35.2566438"
1635,중앙토탈대리점,부산 금정구 금강로565번길 16,부산 금정구 구서2동 653-20번지,"129.0867203,35.2581900"
1636,범일서적,부산 동구 진시장로 19-2,부산 동구 범일동 640-5번지,"129.0589609,35.1373747"
1637,셀프카메라,부산 부산진구 가야대로443번길 30,부산 부산진구 개금동 472-23번지,"129.0216680,35.1544440"
1638,편의점사랑,부산 부산진구 범일로142번길 19 ,부산 부산진구 범천동 845-31,"129.0603916,35.1428064"
1639,문화전자로또판매점,부산 부산진구 부전로 193,부산 부산진구 부전동 38,"129.0618578,35.1643030"
1640,내가본사진관광상품,부산 동구 대영로243번길 41-1,부산 동구 초량1동 575-1번지,"129.0380651,35.1140340"
1641,하나열쇠,부산 남구 용호로 179,부산 남구 용호동 495-1번지,"129.1113508,35.1162618"
1642,감만정보통신,부산 남구 우암로 150,부산 남구 우암동 52-52,"129.0801932,35.1236029"
1643,행운복권,부산 남구 석포로 132,부산 남구 대연4동 949-8번지,"129.0917531,35.1288024"
1644,팬레코드,부산 남구 수영로 253,부산 남구 대연5동 329-18번지,"129.0942095,35.1355164"
1645,부산쌀상회,부산 남구 우암로 238,부산 남구 우암동 184-351번지,"129.0708903,35.1253601"
1646,서울유통,부산 남구 석포로 57-1 ,부산 남구 감만동 33-53,"129.0869857,35.1237245"
1647,행운플러스,부산 사상구 괘감로 103,부산 사상구 감전동 105-5번지,"128.9860483,35.1571943"
1648,제일복권,부산 서구 충무대로255번길 9,부산 서구 남부민동 643번지,"129.0232591,35.0930586"
1649,수복슈퍼,부산 사상구 광장로37번길 34 ,부산 사상구 괘법동 526-12,"128.9812600,35.1644028"
1650,올라운드투어,부산 서구 대영로 94-1,부산 서구 동대신동1가 99-2번지,"129.0214075,35.1111161"
1651,복권천국,부산 해운대구 해운대로 620,부산 해운대구 우동 539-10,"129.1584586,35.1629713"
1652,큰별(픽미픽미),부산 사하구 승학로 58 ,부산 사하구 당리동 317-1,"128.9745355,35.1051818"
1653,로또복권,부산 사하구 낙동대로 327-1,부산 사하구 괴정동 1134-9번지,"128.9811823,35.1000422"
1654,월드사진관,부산 사하구 윤공단로14번길 53,부산 사하구 다대동 944-22번지,"128.9697354,35.0572677"
1655,케이(k)복권방,부산 사하구 장평로 300 ,부산 사하구 신평동 161-175,"128.9736177,35.0929583"
1656,복권방,부산 사하구 낙동대로 332 ,부산 사하구 괴정동 1119-3,"128.9809182,35.1004929"
1657,로또복권방,부산 사하구 낙동대로535번길 70,부산 사하구 하단동 484-33번지,"128.9608102,35.1114125"
1658,복왕복권방,부산 사하구 낙동대로 191 ,부산 사하구 괴정동 429-52,"128.9957392,35.1008243"
1659,돈벼락 하단점,부산 사하구 낙동남로 1401-1 ,부산 사하구 하단동 525-32,"128.9650349,35.1065353"
1660,롯또,부산 해운대구 윗반송로 77,부산 해운대구 반송동 62-450번지,"129.1572069,35.2309052"
1661,반여상회,부산 해운대구 선수촌로 190,부산 해운대구 반여동 866-17번지,"129.1246021,35.2094202"
1662,송천복권방,부산 해운대구 선수촌로 108,부산 해운대구 반여동 1215-30,"129.1198951,35.2032528"
1663,GS25남산삼성점,부산 금정구 금강로 503,부산 금정구 구서동 1049,"129.0861771,35.2506004"
1664,월드칼라현상소,부산 금정구 오시게로42번길 5 ,부산 금정구 부곡동 391-14,"129.0877641,35.2210672"
1665,대박복권방,부산 금정구 무학송로 98,부산 금정구 부곡동 59-13,"129.0935415,35.2399361"
1666,로또판매점,부산 남구 석포로 41 동아일보,부산 남구 감만동 43-15,"129.0853607,35.1231473"
1667,하늘아래명당,부산 남구 용호로 34 일신프리빌리지,부산 남구 용호동 179-4,"129.1077936,35.1274812"
1668,로또복권,부산 남구 신선로 317-1,부산 남구 용당동 182-2번지,"129.0952178,35.1144113"
1669,희망복권방,부산 동래구 명장로20번길 26,부산 동래구 명장동 59-5번지,"129.1019598,35.2048096"
1670,로또복권방,부산 동래구 반송로 202 ,부산 동래구 안락동 423-2,"129.0972697,35.1988666"
1671,세븐일레븐 가야한신점,부산 부산진구 가야대로589번길 3,부산 부산진구 가야동 82-17,"129.0363515,35.1550499"
1672,G마트,부산 북구 백양대로 1024,부산 북구 구포동 897-27번지,"128.9953475,35.1970470"
1673,로또대박,부산 북구 금곡대로 270 화명동대림타운,부산 북구 화명동 1170-1,"129.0138866,35.2323787"
1674,욜로복권방,부산 북구 시랑로 34,부산 북구 구포동 700-165,"129.0042687,35.2025970"
1675,복터졌네 대박로또,부산 사상구 광장로21번길 46 ,부산 사상구 괘법동 521-1,"128.9798178,35.1652249"
1676,대박명당,부산 강서구 낙동북로102번길 1,부산 강서구 강동동 29-309,"128.9405076,35.2167141"
1677,서원복권방,부산 강서구 공항로811번길 9 ,부산 강서구 대저2동 1938-4,"128.9572708,35.1794774"
1678,천하명당복권방/과일땅커피하늘,부산 금정구 서동로149번길 19,부산 금정구 서동 194-14번지,"129.1036180,35.2155856"
1679,삼성부동산로또,부산 부산진구 동평로291번길 65,부산 부산진구 연지동 33-1,"129.0563739,35.1737905"
1680,빅세일복권방,부산 부산진구 서면문화로  6,부산 부산진구 부전동 259-5,"129.0580764,35.1582986"
1681,민경사,부산 부산진구 새싹로 28,부산 부산진구 부전동 396-3번지,"129.0573630,35.1602502"
1682,당신대박,부산 북구 금곡대로285번길 19,부산 북구 화명동 2287-1번지,"129.0123231,35.2337802"
1683,로또명당,부산 사상구 가야대로378번길 20 제비표페인트,부산 사상구 주례동 54-80,"129.0137970,35.1503466"
1684,동명로또,부산 사상구 사상로 90 국제금고 사무용가구,부산 사상구 감전동 380-1,"128.9919256,35.1552612"
1685,복터진나라,부산 서구 대영로 27,부산 서구 서대신동2가 134-4번지,"129.0149674,35.1097794"
1686,제일복권,부산 서구 충무대로 35-1 ,부산 서구 암남동 344-2,"129.0165318,35.0788152"
1687,로터리복권방,부산 서구 자갈치로 4 ,부산 서구 충무동1가 14-2,"129.0248362,35.0962071"
1688,행운로또,부산 수영구 수영로384번길 7 남천파크,부산 수영구 남천동 255,"129.1075060,35.1405677"
1689,팔도로또,부산 수영구 수영로 709-1,부산 수영구 수영동 444-15,"129.1170258,35.1682196"
1690,롯또(파워세일마트),부산 수영구 무학로 44-1,부산 수영구 광안동 125-16,"129.1186376,35.1611531"
1691,영미연산로또복권점,부산 연제구 반송로 12 ,부산 연제구 연산동 729-1,"129.0827405,35.1866545"
1692,훼미리마트영도모닝점,부산 영도구 태종로100번길 3 ,부산 영도구 대교동2가 112-2,"129.0417900,35.0912131"
1693,롯데무역,부산 영도구 꿈나무길 197 ,부산 영도구 영선동2가 197-2,"129.0437286,35.0872918"
1694,대박복권방,부산 부산진구 중앙번영로 32,부산 부산진구 범천1동 842-8번지,"129.0626395,35.1444399"
1695,로또나라,부산 북구 팽나무로 1 ,부산 북구 구포동 700-93,"129.0046050,35.2050295"
1696,행복마을 로또복권,부산 사상구 모라로192번길 20-83 모라3단지 나동 종합상가,부산 사상구 모라동 75,"129.0005755,35.1826070"
1697,성금로또 성금슈퍼,부산 사상구 백양대로 766,부산 사상구 덕포동 777-1번지,"128.9886874,35.1751817"
1698,복권방,부산 사상구 백양대로 430 대성아파트상가,부산 사상구 주례동 316,"129.0049768,35.1526868"
1699,씨유연산배산역점,부산 연제구 연수로 224,부산 연제구 연산동 1800-10,"129.0951308,35.1733450"
1700,행복이가득한집,부산 영도구 동삼로 89 ,부산 영도구 동삼동 231-19,"129.0704996,35.0813817"
1701,룰루복권,부산 강서구 화전산단4로6번길 6 ,부산 강서구 화전동 564-1,"128.8785997,35.1108351"
1702,예스마트,부산 수영구 남천동로 8,부산 수영구 남천동 18-16번지,"129.1095246,35.1428367"
1703,백금당,부산 중구 중구로29번길 26 ,부산 중구 부평동1가 29-13,"129.0265362,35.1005704"
1704,대박유통,부산 중구 구덕로 80 ,부산 중구 남포동6가 74-1,"129.0271129,35.0977606"
1705,녹산로또,부산 강서구 녹산산단335로 12-7 태흥빌딩,부산 강서구 송정동 1631-5,"128.8549127,35.0902919"
1706,훼밀리복권,부산 금정구 중앙대로1719번길 37 정암빌딩,부산 금정구 부곡동 225-55,"129.0901416,35.2376859"
1707,조은생각,부산 사상구 운산로 74-1 ,부산 사상구 괘법동 263-7,"128.9844801,35.1672337"
1708,복터진날,부산 사하구 장림로 162-1,부산 사하구 장림동 779-5번지,"128.9669343,35.0823747"
1709,충무로또,부산 서구 구덕로 115-2 ,부산 서구 충무동1가 17-12,"129.0233127,35.0963960"
1710,가나다자동차용품,부산 기장군 차성동로 164,부산 기장군 기장읍 교리 352-2,"129.2176433,35.2525975"
1711,돼지복권명당,부산 기장군 해맞이로 365-1,부산 기장군 장안읍 월내리 167,"129.2766804,35.3265328"
1712,연지대박,부산 부산진구 새싹로 154,부산 부산진구 연지동 165-8번지,"129.0502989,35.1698798"
1713,제이지컴퍼니(JGC),부산 부산진구 연수로 43,부산 부산진구 양정동 138-9,"129.0757438,35.1748705"
1714,티앤에이,부산 부산진구 백양대로 235 ,부산 부산진구 개금동 258-1,"129.0250073,35.1570143"
1715,팡팡로또점,부산 남구 용호로 90 코리아제과빵집,부산 남구 용호동 83-5,"129.1123102,35.1241846"
1716,황금코끼리로또점 ,부산 북구 금곡대로  318,부산 북구 화명동 1414-12,"129.0141569,35.2367149"
1717,호선상회,부산 사하구 동매로 167,부산 사하구 당리동 331-27,"128.9761773,35.1015136"
1718,공항상회로또판매점,부산 강서구 평강로 185-1 ,부산 강서구 대저1동 3683-4,"128.9409791,35.2025193"
1719,로또의 신,부산 사상구 백양대로 324 금강철물,부산 사상구 주례동 43-28,"129.0161514,35.1539919"
1720,엄지척닷컴개인미니편의점,부산 사상구 대동로 156 ,부산 사상구 학장동 612-1,"128.9838033,35.1413644"
1721,행운편의점,부산 기장군 용수로 108 진천공인중개사,부산 기장군 정관읍 용수리 613-3,"129.1716277,35.3308771"
1722,예감로또,부산 동구 중앙대로 지하 200,부산 동구 초량동 1206-1,Not found
1723,황금로또,부산 동구 중앙대로251번길 42-1 ,부산 동구 초량동 134-20,"129.0395774,35.1201724"
1724,당첨로또,부산 동구 범일로90번길 6-1 ,부산 동구 범일동 626-2,"129.0602221,35.1378554"
1725,대박로또,부산 부산진구 대학로36번길 41,부산 부산진구 가야동 322-2,"129.0338201,35.1524149"
1726,헬로로또,부산 부산진구 거제대로36번길 26,부산 부산진구 양정동 394-3,"129.0690206,35.1716145"
1727,세븐일레븐 부산명륜KT점,부산 동래구 명륜로 120-1 ,부산 동래구 명륜동 465-2,"129.0827205,35.2046411"
1728,로또1번지,부산 동래구 온천장로125번길 69 ,부산 동래구 온천동 40-13,"129.0821773,35.2240093"
1729,행운상회,부산 북구 금곡대로 193 ,부산 북구 화명동 962-4,"129.0102840,35.2261650"
